product_id,product_url,product_name,review_title,review_content,review_date
1537,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537,Intel-Core-i7-4770K,Excellent,fait tourner de gros jeux comme GTA5 OU Red rédemption 2,5 months ago.
1537,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537,Intel-Core-i7-4770K,Good,Its good but its starting to age :),17 months ago.
1537,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537,Intel-Core-i7-4770K,Terrible,,3 years ago.
1537,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537,Intel-Core-i7-4770K,Outstanding,,11 years ago.
1537,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537,Intel-Core-i7-4770K,Poor,Slow as and bogged down by patches,2 years ago.
1537,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537,Intel-Core-i7-4770K,Average,,11 years ago.
1537,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537,Intel-Core-i7-4770K,Excellent,fenomenal performance for it's price,6 years ago.
1537,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537,Intel-Core-i7-4770K,Excellent,"Manages to stack up against the competition in 2018, even without overclocking. If you're happy with 4c/8t and don't need more cores, the 7700k only offers 25-30% more raw performance, 4 generations of incremental improvements after Haswell. Even better delidded.",6 years ago.
1537,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537,Intel-Core-i7-4770K,Excellent,I've had this CPU for about 7 years now and it STILL works like a champ. Overclock this baby a bit and it stands toe-to-toe with modern CPUs.,4 years ago.
1537,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537,Intel-Core-i7-4770K,Excellent,i personelly use it,2 years ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,,2021 I still have it and it work on everything properly,2 months ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Excellent,"runs everything well, works great overall",18 months ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Excellent,"Fast, strong working, and good price for processor from 2013 year",5 months ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Liked,,17 months ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Excellent,I use it everyday on latest Ubuntu and everything runs flawlessly!,2 years ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Good,"I have this CPU since 2013, and I like it a lot!",20 months ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Average,Been using it since 2013. Still waiting for a worthy succesor in its class.,3 years ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Good,Good OC at 4.2Mhz boost 5.30Mhz happy with this core overall,11 months ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Excellent,still kicking after 8years of constant use,2 years ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Excellent,"No issues in 8 years, still holding against new games!",3 years ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Excellent,,11 years ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Excellent,"Not high price, not bad graphics, 4 cores and no overheat problem.",6 years ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Excellent,this cpu is excellent and more with oc,6 years ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Poor,it low for 4k,6 years ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Excellent,"Hmmmmm, a CPU a little old but so powerful for its age, if you overclock it at 4.20 GHz it becomes equal to an i5 7600k. On the other hand it’s really a shame because it’s in LGA 1150 and it only supports DDR3 but again it’s just old",3 years ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Excellent,Very good performance and overclockability for a reasonable price.,8 years ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Poor,"I used to have this cpu paired with a gtx 780 and everytime I play any game my cpu is ALWAYS the bottleneck and ALOT. If your using this for a office pc then its amazing though, but I'ma gamer, I now have an i7-11700kf paired with a rtx 2070.",17 months ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Excellent,It's 4 years old and still great,6 years ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Very good,"Great performance for price (at time of purchase 3 years ago, now the 6600k eclipses it). Overclocking with stock cooler not recommended. Takes everything I throw at it in normal desktop use and gaming and has no problem with single player gaming, unless you plan on running multiple game servers simultaneously while playing a game on the system... Otherwise all around very good CPU.",8 years ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Very good,Great price performance,7 years ago.
1538,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538,Intel-Core-i5-4670K,Good,"Still a good CPU , Hun!",5 years ago.
1621,https://cpu.userbenchmark.com/Intel-Core-i3-4130/Rating/1621,Intel-Core-i3-4130,,,5 months ago.
1621,https://cpu.userbenchmark.com/Intel-Core-i3-4130/Rating/1621,Intel-Core-i3-4130,Liked,,2 months ago.
1621,https://cpu.userbenchmark.com/Intel-Core-i3-4130/Rating/1621,Intel-Core-i3-4130,Excellent,I have had this cpu since 2009. I have it with a RTX Titan and 65GB of 3900Mhz DDR6 Ram and 200W psu. I get 300+ FPS on ray tracing minecraft. 10/10 would recommend this £3 cpu.,4 years ago.
1621,https://cpu.userbenchmark.com/Intel-Core-i3-4130/Rating/1621,Intel-Core-i3-4130,Above average,,10 years ago.
1621,https://cpu.userbenchmark.com/Intel-Core-i3-4130/Rating/1621,Intel-Core-i3-4130,Average,"Clearly not the best CPU. Good at performing normal tasks, not bad for gaming.",3 years ago.
1675,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675,Intel-Core-i7-4820K,,,7 months ago.
1675,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675,Intel-Core-i7-4820K,Good,"Got a used one from eBay, set the UEFI to run it on 4.4 GHz. Works. If not the mainboards were so expensive... :D",13 months ago.
1675,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675,Intel-Core-i7-4820K,Liked,,9 months ago.
1675,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675,Intel-Core-i7-4820K,Excellent,"Best CPU I had so far inside of a notebook, very stable performance still in 2020 after 4-5 years, able to run the newest games and demanding SW.",4 years ago.
1675,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675,Intel-Core-i7-4820K,Very good,,10 years ago.
1675,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675,Intel-Core-i7-4820K,Outstanding,Very Good CPU compared to the other i7 4th Generation. Play any Game and in UserBenchMark I've getting 95%.,8 years ago.
1675,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675,Intel-Core-i7-4820K,Good,"Still working like a champ for me. Running all new games at max performance without jitters or bugs caused by older, inefficient CPUs. Haswell architecture lasted way too long. Intel should have done more over the years",2 years ago.
1967,https://cpu.userbenchmark.com/Intel-Pentium-G3220/Rating/1967,Intel-Pentium-G3220,,"Servicing a computer with this processor and it absolutely crawls. Brand-new Win10 install with 8GB RAM, but still slow.",6 months ago.
1967,https://cpu.userbenchmark.com/Intel-Pentium-G3220/Rating/1967,Intel-Pentium-G3220,Good,the cores of this cpu do as they should,3 years ago.
1967,https://cpu.userbenchmark.com/Intel-Pentium-G3220/Rating/1967,Intel-Pentium-G3220,Below average,,10 years ago.
1967,https://cpu.userbenchmark.com/Intel-Pentium-G3220/Rating/1967,Intel-Pentium-G3220,Good,"Totally does work, better than nothing, but it does perform well.",6 years ago.
1967,https://cpu.userbenchmark.com/Intel-Pentium-G3220/Rating/1967,Intel-Pentium-G3220,Excellent,"for this price, hands down some of the best value",8 years ago.
1967,https://cpu.userbenchmark.com/Intel-Pentium-G3220/Rating/1967,Intel-Pentium-G3220,Good,"In 2018 this chip is a surprising performer. The integrated graphics are not ideal for 3D gaming, but the HD 4000 series does perform well in Flash games and youtube/video playback. However, the dual cores, clocked at 3.0 GHz, do demonstrate the age of the chip. Too many Chrome tabs or writing data to a hard drive will easily max out this CPU. For office-style work or entertainment of the non-gaming variety, the Pentium G3220 is nearing its end of life.",5 years ago.
1967,https://cpu.userbenchmark.com/Intel-Pentium-G3220/Rating/1967,Intel-Pentium-G3220,Good,Good Performence Average Effective Speed. Nice for Mid-range Gamers,8 years ago.
1968,https://cpu.userbenchmark.com/Intel-Pentium-G3420/Rating/1968,Intel-Pentium-G3420,,,3 years ago.
1968,https://cpu.userbenchmark.com/Intel-Pentium-G3420/Rating/1968,Intel-Pentium-G3420,Excellent,faster than Core i13 69 core 1nm illusion,4 years ago.
1968,https://cpu.userbenchmark.com/Intel-Pentium-G3420/Rating/1968,Intel-Pentium-G3420,Excellent,,3 years ago.
1968,https://cpu.userbenchmark.com/Intel-Pentium-G3420/Rating/1968,Intel-Pentium-G3420,Poor,Compared to the price good performance,7 years ago.
1968,https://cpu.userbenchmark.com/Intel-Pentium-G3420/Rating/1968,Intel-Pentium-G3420,Average,,10 years ago.
1969,https://cpu.userbenchmark.com/Intel-Pentium-G3430/Rating/1969,Intel-Pentium-G3430,,,5 years ago.
1969,https://cpu.userbenchmark.com/Intel-Pentium-G3430/Rating/1969,Intel-Pentium-G3430,Average,,10 years ago.
1973,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973,Intel-Core-i7-3960X,,,23 days ago.
1973,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973,Intel-Core-i7-3960X,Excellent,It is still good even in 2022 for gaming.,17 months ago.
1973,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973,Intel-Core-i7-3960X,Good,This processor auto overclocks itself up to 3.9ghz when under load,4 years ago.
1973,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973,Intel-Core-i7-3960X,Very good,,10 years ago.
1973,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973,Intel-Core-i7-3960X,Excellent,still awesome performance in 2021,2 years ago.
1973,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973,Intel-Core-i7-3960X,,,23 days ago.
1973,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973,Intel-Core-i7-3960X,Excellent,It is still good even in 2022 for gaming.,17 months ago.
1973,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973,Intel-Core-i7-3960X,Good,This processor auto overclocks itself up to 3.9ghz when under load,4 years ago.
1973,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973,Intel-Core-i7-3960X,Very good,,10 years ago.
1973,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973,Intel-Core-i7-3960X,Excellent,still awesome performance in 2021,2 years ago.
1976,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976,Intel-Core-i7-4930K,,,3 years ago.
1976,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976,Intel-Core-i7-4930K,Excellent,"Got mine for 100€ like 2 years ago and still running it at 4,4GHz.",23 months ago.
1976,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976,Intel-Core-i7-4930K,Poor,keeps running flawless 4.3 is the max OC great for video and photo editing and BF5,3 years ago.
1976,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976,Intel-Core-i7-4930K,Good,????? ??????? ????,11 months ago.
1976,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976,Intel-Core-i7-4930K,Excellent,"Outstanding CPU still in 2020 if you overclock it +4.4Ghz Only minus is that my ddr3 can't keep up. Still one of the best CPU:s from 7 years ago. Mine is 4.6ghz and got score 93.5, that is excellent!",3 years ago.
1976,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976,Intel-Core-i7-4930K,Excellent,,10 years ago.
1976,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976,Intel-Core-i7-4930K,Excellent,One of the best priced Intel 2011 socket CPUs,10 years ago.
1976,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976,Intel-Core-i7-4930K,Good,It's an excellent cpu besides it high TDP compared to offerings available nowadays.,5 years ago.
1976,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976,Intel-Core-i7-4930K,Excellent,Have a mild overclock and it runs everything I throw at it. No complaints at all.,6 years ago.
1977,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977,Intel-Core-i7-4960X,,,7 years ago.
1977,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977,Intel-Core-i7-4960X,Good,"Great chip, been using this for years now and its still a great chip to be using. Sure i have bumped the speed up to 4.5ghz for some more performance but wanted to make sure it worked great with my 1080ti and guess what? IT DOES....VERY WELL :P",3 years ago.
1977,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977,Intel-Core-i7-4960X,Excellent,,5 years ago.
1977,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977,Intel-Core-i7-4960X,Terrible,it is a cool looking xeon 1650 v3 almost the same damn thing and the xeon is worth half the price same cores same threads 0.1 GHz less supports ecc mem like this is 100% a scam,5 years ago.
1977,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977,Intel-Core-i7-4960X,Excellent,,10 years ago.
1977,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977,Intel-Core-i7-4960X,,,7 years ago.
1977,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977,Intel-Core-i7-4960X,Good,"Great chip, been using this for years now and its still a great chip to be using. Sure i have bumped the speed up to 4.5ghz for some more performance but wanted to make sure it worked great with my 1080ti and guess what? IT DOES....VERY WELL :P",3 years ago.
1977,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977,Intel-Core-i7-4960X,Excellent,,5 years ago.
1977,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977,Intel-Core-i7-4960X,Terrible,it is a cool looking xeon 1650 v3 almost the same damn thing and the xeon is worth half the price same cores same threads 0.1 GHz less supports ecc mem like this is 100% a scam,5 years ago.
1977,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977,Intel-Core-i7-4960X,Excellent,,10 years ago.
1978,https://cpu.userbenchmark.com/Intel-Core-i7-4770/Rating/1978,Intel-Core-i7-4770,,,10 days ago.
1978,https://cpu.userbenchmark.com/Intel-Core-i7-4770/Rating/1978,Intel-Core-i7-4770,Excellent,been using it for like 1000 years. still works well for 1080p gaming,8 months ago.
1978,https://cpu.userbenchmark.com/Intel-Core-i7-4770/Rating/1978,Intel-Core-i7-4770,Poor,??????? ???? ??????????? ?? ????? 70% ? ????? 1080p ? ??????????? rx 480 ? ??????? ?? ReLive,14 months ago.
1978,https://cpu.userbenchmark.com/Intel-Core-i7-4770/Rating/1978,Intel-Core-i7-4770,Good,"Bough a PC Pavilion 500-175el in 2014 Q1 with i7-4770, used almost everyday (as a desktop/workstation - no gaming), it still works well after almost 7 years.",7 months ago.
